PRODUCT_CODE,PRODUCT_VARIANT,PRODUCT_COLOR,Unnamed: 5,Unnamed: 6,PRODUCT_NAME,PRODUCT_TYPE,PRODUCT_PACKING_INFO,PRODUCT_ATTRIBUTES,UTS,MATCHED_FILE_PATH
COM,2,GRN,HGYF,#BP06##CLGRN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HCYE,#BP05##CLGRN##PR01##UC49#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HCYD,#BP04##CLGRN##PR01##UC49#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HEYB,#BP02##CLGRN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HEYA,#BP01##CLGRN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HDYB,#BP02##CLGRN##PR01##UC50#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HDYA,#BP01##CLGRN##PR01##UC50#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HFYD,#BP04##CLGRN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HHYB,#BP02##CLGRN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HBYE,#BP05##CLGRN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HFYF,#BP06##CLGRN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HFYE,#BP05##CLGRN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HGYE,#BP05##CLGRN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HGYD,#BP04##CLGRN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HDYF,#BP06##CLGRN##PR01##UC50#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HHYF,#BP06##CLGRN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,GRN,HHYE,#BP05##CLGRN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: GREEN   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HEYA,#BP01##CLLMN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYC,#BP03##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HHYA,#BP01##CLLMN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HHYB,#BP02##CLLMN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYB,#BP02##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HEYB,#BP02##CLLMN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYA,#BP01##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HFYE,#BP05##CLLMN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYA,#BP01##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HBYF,#BP06##CLLMN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HFYD,#BP04##CLLMN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HFYC,#BP03##CLLMN##PR01##UC52#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 30 IMI:1+2:HF   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HEYD,#BP04##CLLMN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HDYB,#BP02##CLLMN##PR01##UC50#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYF,#BP06##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HHYF,#BP06##CLLMN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HHYE,#BP05##CLLMN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HBYC,#BP03##CLLMN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYD,#BP04##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HCYC,#BP03##CLLMN##PR01##UC49#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HEYF,#BP06##CLLMN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYE,#BP05##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HEYE,#BP05##CLLMN##PR01##UC51#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 25 IMI:1+2:HE   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYB,#BP02##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYE,#BP05##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYD,#BP04##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HAYC,#BP03##CLLMN##PR01##UC47#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 5 IMI:1+2:HA   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HBYE,#BP05##CLLMN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 20 ADET IMI:4:E   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HGYF,#BP06##CLLMN##PR01##UC53#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 25 ADET IMI:4:F   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 40 IMI:1+2:HG   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HBYA,#BP01##CLLMN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: YOK IMI:4:A   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HDYC,#BP03##CLLMN##PR01##UC50#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 10 ADET IMI:4:C   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 20 IMI:1+2:HD   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HBYD,#BP04##CLLMN##PR01##UC48#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 10 IMI:1+2:HB   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HCYB,#BP02##CLLMN##PR01##UC49#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 5 ADET IMI:4:B   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 15 IMI:1+2:HC   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
COM,2,LMN,HHYD,#BP04##CLLMN##PR01##UC54#,NOVA COMPOMER,DENTAL KOMPOMER DOLGU,NOVA COMPOMER ULTRA SET 40X0.25G CAPS+5ML BOND+2X2G FLOW+GUN+LBK+50 B.BRUSHES,ÇİFTLİ BONDİNG PLATFORMU: 15 ADET IMI:4:D   RENK: LEMON   IFU: E   UÇ SAYISI: UÇ SİYAH METAL 50 IMI:1+2:HH   ,KAYITLI,C:\Users\orcun\Desktop\codebase\instructions\NOVA_COMPOMER_CLASSIC.txt
